,Region,Station_Location,AIS_Channel,year,month,day,hour,minute,second,TimeZone,ID,AIS_Class,Message_Type,Repeat_Indicator,MMSI,Speed_Over_Ground_SOG_knots,Position_Accuracy,Longitude_decimal_degrees,Latitude_decimal_degrees,Course_Over_Ground_COG_degrees,True_heading_HDG_degrees,Navigation_Status,TimeStamp_s
210,P,Annacis,A,2018,5,1,2,56,16,GMT,605,A,3,0,316018619,3.7,0,-122.9147167,49.19685,55.3,141,15,16
211,P,Newton,A,2018,5,1,2,56,16,GMT,606,A,3,0,316031048,4.6,1,-123.051295,49.29756,52.1,238,8,16
212,P,Calvert,A,2018,5,1,2,56,16,GMT,607,A,1,0,367312010,6.5,0,-127.8714417,51.25194333,351.3,511,0,16
213,P,WestVan,B,2018,5,1,2,56,16,GMT,612,A,1,0,310765000,6.4,1,-122.9202733,49.18201167,202,202,5,16
214,P,Hays,A,2018,5,1,2,56,16,GMT,614,A,1,0,244128000,19.8,1,-131.0529883,54.31988667,280.4,279,0,17
215,P,Calvert,B,2018,5,1,2,56,16,GMT,616,A,1,0,316002917,0,0,-128.5214667,52.594315,310.7,186,0,16
216,P,Annacis,B,2018,5,1,2,56,16,GMT,617,A,1,0,316011441,0,0,-123.0892017,49.20021167,265.7,511,7,16
217,P,Parke,B,2018,5,1,2,56,16,GMT,625,A,1,0,316005498,0,1,-122.94818,49.15950667,223.8,34,0,15
218,P,Bowen,B,2018,5,1,2,56,16,GMT,628,A,1,0,316016663,2.1,1,-124.5612367,49.69843833,338,341,0,16
219,P,AlertBay,A,2018,5,1,2,56,16,GMT,629,A,1,0,316004981,0,0,-127.4878,50.71544833,286.3,511,15,5
220,P,WestVan,A,2018,5,1,2,56,16,GMT,642,A,3,0,316027733,0,1,-123.10066,49.28632833,185.4,511,0,16
221,P,Bowen,A,2018,5,1,2,56,16,GMT,643,A,1,0,31200010,102.3,0,,,360,511,0,0
222,P,Discovery,A,2018,5,1,2,56,16,GMT,644,A,3,0,316030917,0.6,1,-125.23368,50.07869333,335.1,325,0,17
223,P,Naden,B,2018,5,1,2,56,16,GMT,648,A,1,0,538007063,15.5,0,-134.0773383,54.35114667,87.9,92,0,36
224,P,Texada,A,2018,5,1,2,56,16,GMT,649,A,1,0,316005417,0.8,1,-124.5707967,49.70632333,130,306,0,14
225,P,Newton,A,2018,5,1,2,56,16,GMT,651,A,1,0,316001232,0,1,-123.4094683,48.689035,239.8,248,0,16
226,P,WestVan,B,2018,5,1,2,56,16,GMT,652,A,1,0,538005705,11.8,1,-123.1351033,49.10797833,264.7,265,0,17
227,P,Annacis,B,2018,5,1,2,56,16,GMT,656,A,1,0,316012342,2.6,0,-122.9109817,49.19877833,43.4,12,0,60
228,P,WestVan,A,2018,5,1,2,56,16,GMT,661,A,3,0,316001255,0,1,-123.1326383,49.00645167,153.1,51,5,16
229,P,Annacis,B,2018,5,1,2,56,16,GMT,662,A,1,0,316017162,0,1,-123.49799,48.85403667,66,215,15,16
230,P,Texada,A,2018,5,1,2,56,16,GMT,666,A,1,0,316030627,14.3,1,-124.6623383,49.80333667,66.3,65,0,16
231,P,VanInlet,A,2018,5,1,2,56,16,GMT,667,A,1,0,373789000,12.7,1,-133.06811,51.56991167,332.9,330,0,3
232,P,Newton,A,2018,5,1,2,56,17,GMT,669,A,1,0,367389230,0,0,-122.6236883,48.51923333,317,349,15,17
233,P,Helmcken,A,2018,5,1,2,56,17,GMT,670,A,1,0,366825190,0,1,-123.425505,48.140675,297.2,294,9,17
234,P,Newton,B,2018,5,1,2,56,17,GMT,671,A,1,0,367740630,0,0,-122.90063,48.76057167,322.5,511,0,17
235,P,Newton,A,2018,5,1,2,56,17,GMT,676,A,3,0,316001269,14.1,1,-123.3112283,48.85955333,34.9,26,0,16
236,P,Newton,A,2018,5,1,2,56,17,GMT,683,A,3,0,316003666,0,1,-123.10679,49.312315,325.5,91,0,16
237,P,Helmcken,A,2018,5,1,2,56,17,GMT,684,A,1,0,538007486,14.1,1,-124.3041783,48.39502,295,295,0,3
238,P,Parke,B,2018,5,1,2,56,17,GMT,689,A,1,0,316031266,0,0,-123.1456683,49.20373,201.9,511,15,16
239,P,WestVan,B,2018,5,1,2,56,17,GMT,690,A,1,0,316005728,0,0,-123.1070183,49.31156833,0,511,0,16
240,P,AlertBay,A,2018,5,1,2,56,17,GMT,691,A,1,0,316020742,7.2,0,-126.491975,50.50551167,92.7,511,0,16
241,P,Annacis,B,2018,5,1,2,56,17,GMT,697,A,1,0,316020067,11.2,1,-122.9271983,49.172795,208.1,511,15,18
242,P,Dundas,A,2018,5,1,2,56,17,GMT,698,A,1,0,316028504,0,1,-130.3555867,54.29239,304.8,109,0,18
243,P,Parke,A,2018,5,1,2,56,17,GMT,699,A,1,0,366773090,5.6,1,-122.9395283,48.5901,306.3,308,15,18
244,P,Calvert,B,2018,5,1,2,56,17,GMT,700,A,1,0,316006454,5.9,0,-127.8601517,51.22022167,351.6,2,0,17
245,P,Newton,A,2018,5,1,2,56,17,GMT,701,A,1,0,316005607,0.7,0,-123.71219,48.92674667,352.8,511,0,17
246,P,Dundas,A,2018,5,1,2,56,17,GMT,706,A,1,0,367069430,9.5,1,-130.66107,54.44017833,340.1,511,0,18
247,P,Helmcken,A,2018,5,1,2,56,17,GMT,707,A,1,0,367001670,0,0,-122.4962117,48.39880333,274.2,511,0,17
248,P,Newton,B,2018,5,1,2,56,17,GMT,708,A,1,0,577332000,12,1,-123.359635,49.03078833,127.6,131,0,15
249,P,WestVan,A,2018,5,1,2,56,17,GMT,716,A,1,0,316014995,0,1,-123.14788,49.02509,30.4,212,0,16
250,P,Dundas,B,2018,5,1,2,56,17,GMT,717,A,1,0,366947620,18.3,0,-131.077655,55.00737167,337.8,511,0,18
251,P,Newton,A,2018,5,1,2,56,17,GMT,718,A,1,0,367124390,0.1,1,-122.72063,48.832025,266.3,64,0,14
252,P,Parke,A,2018,5,1,2,56,17,GMT,720,A,3,0,316014836,3.4,0,-123.7623033,49.45951,19.7,23,0,18
253,P,Newton,B,2018,5,1,2,56,17,GMT,724,A,1,0,316003668,0.1,0,-123.0328883,49.14436833,193.8,108,0,16
254,P,Watts,A,2018,5,1,2,56,17,GMT,725,A,3,0,367638790,0,1,-123.4880933,48.85252333,360,511,0,17
255,P,Helmcken,B,2018,5,1,2,56,17,GMT,726,A,1,0,366887970,0,0,-122.610605,48.52202167,271.6,359,0,33
256,P,Discovery,B,2018,5,1,2,56,17,GMT,727,A,1,0,316001243,0,1,-125.21848,50.04238667,162.8,511,0,17
257,P,Discovery,B,2018,5,1,2,56,17,GMT,731,A,1,0,316018483,0.1,0,-124.811915,50.01166833,302,511,0,18
258,P,Dundas,B,2018,5,1,2,56,17,GMT,732,A,1,0,316005613,0,0,-130.3557967,54.29197667,2.6,511,0,17
259,P,Newton,A,2018,5,1,2,56,17,GMT,733,A,1,0,316003515,0,0,-122.8852833,49.2118,94,43,0,17
260,P,Parke,A,2018,5,1,2,56,17,GMT,734,A,1,0,367797430,0,1,-123.4072,48.66900333,360,334,0,17
261,P,Ozzard,B,2018,5,1,2,56,17,GMT,735,A,3,0,212125000,13,1,-126.3487667,48.46686333,89.8,90,0,17
262,P,Dundas,B,2018,5,1,2,56,17,GMT,741,A,1,0,316005626,0,0,-130.3557683,54.29189,29,511,0,17
263,P,Parke,A,2018,5,1,2,56,17,GMT,742,A,1,0,316023605,0,0,-122.7713667,49.23071667,269,34,0,18
264,P,Parke,A,2018,5,1,2,56,17,GMT,745,A,1,0,316005178,0.1,0,-123.18646,49.12290833,265.7,511,0,18
265,P,Discovery,B,2018,5,1,2,56,17,GMT,746,A,1,0,259385000,0,0,-125.2872117,50.07620833,9.7,14,0,16
266,P,Annacis,B,2018,5,1,2,56,17,GMT,748,A,3,0,316007654,0.9,0,-122.8793217,49.22402,47.8,29,0,18
267,P,Ozzard,A,2018,5,1,2,56,17,GMT,754,A,1,0,316195000,15.3,0,-124.6348533,48.4853,293.3,294,0,17
268,P,Newton,A,2018,5,1,2,56,17,GMT,755,A,1,0,316013688,1,0,-122.9787167,49.29226667,157.2,511,0,18
269,P,Parke,B,2018,5,1,2,56,17,GMT,759,A,1,0,316022036,2.4,1,-122.9306033,49.19774167,89.7,511,0,17
270,P,Annacis,B,2018,5,1,2,56,18,GMT,760,A,1,0,316028909,0.4,1,-122.7101533,49.20762333,337.3,511,0,17
271,P,Dundas,A,2018,5,1,2,56,18,GMT,762,A,1,0,368219000,10,1,-131.60598,54.294305,282.5,282,0,19
272,P,Parke,A,2018,5,1,2,56,18,GMT,763,A,1,0,431221000,15.8,1,-123.1994783,48.971225,312.8,313,0,17
273,P,Annacis,B,2018,5,1,2,56,18,GMT,764,A,1,0,316015269,0,0,-122.9741767,49.290895,299.3,316,0,18
274,P,Helmcken,B,2018,5,1,2,56,18,GMT,766,A,1,0,316021279,0,1,-123.4292733,48.43138667,300.7,44,0,17
275,P,Newton,A,2018,5,1,2,56,18,GMT,773,A,3,0,316014621,3.9,0,-123.0843167,49.30888833,35.3,35,0,18
276,P,Annacis,B,2018,5,1,2,56,18,GMT,779,A,3,0,316003289,11.2,1,-123.170355,49.11156333,115.9,114,0,17
277,P,Parke,A,2018,5,1,2,56,18,GMT,780,A,1,0,316012774,0.1,0,-124.0084233,49.753515,186.2,218,0,16
278,P,Newton,B,2018,5,1,2,56,18,GMT,788,A,3,0,316020869,0,0,-123.1069033,49.31066667,348,4,0,17
279,P,Parke,A,2018,5,1,2,56,18,GMT,794,A,1,0,316005723,0.1,0,-123.1068633,49.31085833,217,511,0,17
280,P,Helmcken,A,2018,5,1,2,56,18,GMT,796,A,1,0,366929710,0,0,-123.4302533,48.12246833,258.9,511,0,19
281,P,Parke,B,2018,5,1,2,56,18,GMT,797,A,1,0,316022038,8.5,1,-122.7181483,49.25558167,37.2,511,15,19
282,P,Annacis,B,2018,5,1,2,56,18,GMT,799,A,1,0,316001068,0,1,-122.9073667,49.195375,105.9,158,0,19
283,P,Newton,B,2018,5,1,2,56,18,GMT,800,A,3,0,316031048,4,1,-123.051265,49.297595,40,226,8,19
284,P,Helmcken,B,2018,5,1,2,56,18,GMT,802,A,1,0,366972850,0,0,-122.4965333,48.39832333,265.3,511,0,18
285,P,Hays,B,2018,5,1,2,56,18,GMT,803,A,1,0,316016396,0,0,-130.0971717,54.004855,253,359,0,19
286,P,AlertBay,B,2018,5,1,2,56,18,GMT,805,A,3,0,316001244,11.6,1,-127.0051133,50.59180167,93,94,0,18
287,P,Parke,A,2018,5,1,2,56,18,GMT,811,A,1,0,431315000,14,1,-123.8377983,48.28174,278.1,278,0,19
288,P,Bowen,A,2018,5,1,2,56,18,GMT,812,A,1,0,316017162,0,1,-123.49799,48.85403667,160.5,215,15,18
289,P,WestVan,B,2018,5,1,2,56,18,GMT,813,A,1,0,316003447,0,0,-123.167715,49.11962,272,511,15,18
290,P,WestVan,B,2018,5,1,2,56,18,GMT,814,A,1,0,316001245,0,1,-123.133725,49.00667833,106.3,47,0,17
291,P,Newton,A,2018,5,1,2,56,18,GMT,816,A,1,0,316005725,0,0,-123.1069583,49.31278833,0,511,0,17
292,P,Annacis,A,2018,5,1,2,56,18,GMT,817,A,1,0,310531000,13.5,0,-123.9894033,49.38875833,284.6,283,0,16
293,P,WestVan,B,2018,5,1,2,56,18,GMT,818,A,1,0,316001238,0,1,-123.0842367,49.12427833,243.4,60,15,17
294,P,Watts,A,2018,5,1,2,56,18,GMT,821,A,1,0,316001247,0,1,-123.2720967,49.37615833,341.8,180,0,17
295,P,Parke,B,2018,5,1,2,56,18,GMT,822,A,1,0,316001234,7,1,-123.6007833,48.87631667,68,68,0,17
296,P,Watts,B,2018,5,1,2,56,18,GMT,824,A,1,0,316012721,8.2,0,-123.481865,49.51065333,337.9,335,0,19
297,P,Hays,B,2018,5,1,2,56,18,GMT,826,A,1,0,316003484,0,0,-130.3540533,54.29396167,18.5,347,0,18
298,P,Bowen,A,2018,5,1,2,56,18,GMT,827,A,1,0,368000780,0,0,-122.504205,48.75686,309.1,511,0,19
299,P,Annacis,A,2018,5,1,2,56,18,GMT,832,A,1,0,316006101,0,0,-122.974145,49.290675,333.7,511,0,19
300,P,Annacis,A,2018,5,1,2,56,18,GMT,833,A,1,0,316007566,0,0,-122.9206483,49.19282167,310.9,511,15,19
301,P,Annacis,B,2018,5,1,2,56,18,GMT,839,A,3,0,316028554,8,1,-123.1065783,49.28783167,228.3,233,8,19
302,P,Helmcken,A,2018,5,1,2,56,18,GMT,840,A,1,0,311918000,16.1,0,-123.6130833,48.26791,278.4,276,0,19
303,P,Bowen,A,2018,5,1,2,56,18,GMT,843,A,1,0,316018851,10.9,0,-123.1723333,49.31583333,83,84,0,18
304,P,Parke,B,2018,5,1,2,56,19,GMT,850,A,3,0,316009165,1.4,0,-122.9603833,49.15824333,291.4,274,0,19
305,P,HardyRamp,A,2018,5,1,2,56,18,GMT,851,A,1,0,316003365,0,0,-127.48747,50.71556,330.7,511,7,35
306,P,HardyRamp,A,2018,5,1,2,56,18,GMT,854,A,1,0,316005494,9.5,0,-127.8767783,51.580645,166.1,511,0,18
307,P,Newton,A,2018,5,1,2,56,19,GMT,855,A,1,0,316003982,0,0,-123.029295,49.298035,311.1,511,0,18
308,P,Parke,A,2018,5,1,2,56,19,GMT,856,A,1,0,316005648,0,0,-122.9106667,49.19997333,167.8,511,0,18
309,P,Newton,B,2018,5,1,2,56,19,GMT,865,A,3,0,316001487,0.1,0,-123.4007267,48.84323167,137.6,511,1,19
310,P,Helmcken,B,2018,5,1,2,56,19,GMT,866,A,1,0,235068085,11.6,0,-124.5522667,48.42096667,115,113,0,19
311,P,WestVan,A,2018,5,1,2,56,19,GMT,867,A,1,0,316022498,0,1,-123.1330467,49.29489,312.8,511,0,19
312,P,Annacis,B,2018,5,1,2,56,19,GMT,868,A,3,0,316001269,14.1,1,-123.3111183,48.85966167,32.9,25,0,18
313,P,Helmcken,A,2018,5,1,2,56,19,GMT,869,A,1,0,367328780,0,0,-122.6151417,48.521845,344,71,0,19
314,P,Bowen,B,2018,5,1,2,56,19,GMT,870,A,1,0,316004661,6.1,1,-124.1670467,49.58271333,142.1,139,0,19
315,P,Watts,B,2018,5,1,2,56,19,GMT,873,A,1,0,316001257,0,1,-123.2716517,49.37616,232.8,184,0,18
316,P,Helmcken,B,2018,5,1,2,56,19,GMT,875,A,1,0,367026930,0,0,-122.6444367,48.511395,223.8,511,15,19
317,P,Watts,B,2018,5,1,2,56,19,GMT,877,A,3,0,258005000,0,1,-123.4850517,49.51901833,283.5,250,5,19
318,P,Parke,A,2018,5,1,2,56,19,GMT,878,A,1,0,316031266,0,0,-123.145665,49.20373,201.9,511,15,18
319,P,Annacis,A,2018,5,1,2,56,19,GMT,879,A,3,0,316003289,11.2,1,-123.1702833,49.11154167,115.7,114,0,18
320,P,Ozzard,A,2018,5,1,2,56,19,GMT,880,A,1,0,373821000,14,1,-127.14148,48.5832,94.4,94,0,15
321,P,Discovery,B,2018,5,1,2,56,19,GMT,882,A,1,0,316008556,0,0,-125.2383883,50.02334,73.7,511,15,19
322,P,Newton,B,2018,5,1,2,56,19,GMT,883,A,1,0,636017144,8.3,1,-123.0510883,49.296625,279.2,279,0,20
323,P,Bowen,B,2018,5,1,2,56,19,GMT,887,A,1,0,338107857,0,0,-123.9329667,49.16843833,182.3,355,0,20
324,P,Ozzard,B,2018,5,1,2,56,19,GMT,888,A,1,0,316012260,8.2,0,-124.9253333,48.979305,88.2,90,7,19
325,P,Parke,A,2018,5,1,2,56,19,GMT,891,A,1,0,368251000,12.3,0,-123.4775817,49.10648833,132.6,130,0,20
326,P,Helmcken,A,2018,5,1,2,56,19,GMT,892,A,1,0,316013431,0,0,-123.386285,48.41465833,316.7,246,15,20
327,P,Helmcken,B,2018,5,1,2,56,19,GMT,901,A,1,0,366999629,0,0,-123.4131917,48.13974667,290.5,511,0,19
328,P,Newton,A,2018,5,1,2,56,19,GMT,902,A,3,0,316003800,7.9,1,-123.2082817,48.55712,346.7,348,0,19
329,P,WestVan,B,2018,5,1,2,56,19,GMT,909,A,1,0,303673000,10.3,1,-123.7291167,49.243275,131.3,135,0,20
330,P,Newton,A,2018,5,1,2,56,19,GMT,912,A,1,0,316018634,1.8,0,-123.0018333,49.19166667,132.9,98,0,20
331,P,Annacis,B,2018,5,1,2,56,19,GMT,917,A,3,0,316018619,3.3,0,-122.9146833,49.19686667,52.8,139,15,20
332,P,Discovery,B,2018,5,1,2,56,19,GMT,918,A,1,0,316026226,0,1,-125.238795,50.02426,74.9,343,0,19
333,P,Ozzard,B,2018,5,1,2,56,19,GMT,919,A,1,0,316003768,0,0,-125.5512633,48.94733833,283.7,511,0,19
334,P,Parke,B,2018,5,1,2,56,19,GMT,920,A,1,0,316006988,0,0,-123.08933,49.20013333,275.1,511,15,19
335,P,WestVan,A,2018,5,1,2,56,19,GMT,923,A,1,0,316011649,0,1,-123.0839583,49.30976833,296.8,35,15,20
336,P,Texada,B,2018,5,1,2,56,19,GMT,928,A,3,0,316030917,1,1,-125.2336867,50.07871833,343.8,314,0,20
337,P,Newton,B,2018,5,1,2,56,19,GMT,929,A,3,0,356779000,0.1,1,-123.1976467,49.30560333,327.3,225,1,19
338,P,Watts,A,2018,5,1,2,56,19,GMT,930,A,3,0,316001251,13.8,1,-123.2706517,49.38128833,347.2,348,0,19
339,P,Newton,B,2018,5,1,2,56,19,GMT,931,A,1,0,316007587,0,1,-123.1680583,49.11981167,310.9,511,9,20
340,P,Annacis,B,2018,5,1,2,56,19,GMT,932,A,1,0,316024578,0.1,1,-123.184425,49.18092167,345,275,0,19
341,P,Newton,A,2018,5,1,2,56,19,GMT,937,A,1,0,366982320,0.1,0,-122.7227667,48.81898333,178,101,0,20
342,P,Discovery,A,2018,5,1,2,56,19,GMT,941,A,1,0,316026989,1,0,-124.588905,49.79259167,172.2,511,0,19
343,P,Ozzard,A,2018,5,1,2,56,19,GMT,948,A,3,0,311834000,11.7,1,-125.65435,48.43053333,83,83,0,18
344,P,Hays,B,2018,5,1,2,56,20,GMT,956,A,1,0,316005551,5,0,-131.52133,54.305515,256.4,511,0,19
345,P,Newton,A,2018,5,1,2,56,20,GMT,966,A,1,0,316011407,19,1,-123.35284,48.85209,200.7,200,0,19
346,P,Annacis,A,2018,5,1,2,56,20,GMT,967,A,1,0,316009547,0,1,-123.6614483,48.97053833,118.5,211,0,19
347,P,Helmcken,A,2018,5,1,2,56,20,GMT,971,A,1,0,367326780,0,1,-123.4505467,48.12424,48.4,511,0,20
348,P,Newton,B,2018,5,1,2,56,20,GMT,972,A,1,0,316009418,3.1,1,-123.391,48.85416667,129,120,0,18
349,P,WestVan,A,2018,5,1,2,56,20,GMT,973,A,3,0,316028554,8,1,-123.106665,49.287785,228.6,233,8,21
350,P,Bowen,B,2018,5,1,2,56,20,GMT,974,A,1,0,316019281,1,1,-124.3170433,49.66476,161.5,511,15,20
351,P,WestVan,B,2018,5,1,2,56,20,GMT,981,A,1,0,316001262,19.6,1,-123.6154583,49.28641167,255.1,255,0,19
352,P,AlertBay,B,2018,5,1,2,56,20,GMT,989,A,1,0,316028366,0.1,0,-127.4720467,50.722775,300.7,511,15,21
353,P,WestVan,B,2018,5,1,2,56,20,GMT,991,A,1,0,316005717,0.5,0,-123.1099217,49.20466167,276.7,511,0,19
354,P,Calvert,A,2018,5,1,2,56,20,GMT,999,A,1,0,316007789,8.4,1,-128.94645,51.32677333,300.6,307,0,22
355,P,Bowen,B,2018,5,1,2,56,20,GMT,1001,A,1,0,367638480,0,0,-122.493455,48.75453833,41.6,511,15,20
356,P,WestVan,A,2018,5,1,2,56,20,GMT,1007,A,1,0,366971980,12,1,-122.747935,48.52189333,355.7,511,0,20
357,P,Dundas,B,2018,5,1,2,56,20,GMT,1008,A,1,0,316003050,0,0,-130.35655,54.2916,225,40,0,32
358,P,Parke,A,2018,5,1,2,56,20,GMT,1016,A,3,0,316009165,1.4,0,-122.960395,49.158245,290.7,272,0,21
359,P,Dundas,B,2018,5,1,2,56,20,GMT,1023,A,1,0,316011473,0,1,-130.3564833,54.29226667,99,511,0,18
360,P,Parke,A,2018,5,1,2,56,20,GMT,1027,A,1,0,316005498,0,1,-122.94818,49.15950667,237.5,34,0,20
361,P,Ozzard,B,2018,5,1,2,56,20,GMT,1030,A,1,0,440202000,15.3,1,-124.72935,48.474285,115.7,114,0,19
362,P,Bowen,B,2018,5,1,2,56,20,GMT,1034,A,1,0,367048390,0,1,-122.5056217,48.75402,321.2,511,0,21
363,P,Parke,A,2018,5,1,2,56,20,GMT,1039,A,1,0,368004090,0,1,-123.01556,48.53697333,360,310,0,20
364,P,Naden,A,2018,5,1,2,56,20,GMT,1042,A,1,0,316052000,4.5,1,-133.8914833,53.72402333,158.7,156,0,19
365,P,Parke,B,2018,5,1,2,56,20,GMT,1045,A,3,0,316003666,0,1,-123.10679,49.312315,331.1,91,0,20
366,P,WestVan,A,2018,5,1,2,56,20,GMT,1047,A,1,0,316002054,0,1,-122.9202283,49.1932,312.7,511,0,21
367,P,Helmcken,B,2018,5,1,2,56,20,GMT,1051,A,1,0,367382440,0,1,-123.15733,48.61052167,209.3,136,0,21
368,P,Dundas,A,2018,5,1,2,56,20,GMT,1055,A,1,0,369514000,9.6,0,-131.05499,54.92362833,342,343,0,21
369,P,Annacis,A,2018,5,1,2,56,20,GMT,1065,A,3,0,316007654,0.8,0,-122.87931,49.22402667,49.2,31,0,21
370,P,WestVan,A,2018,5,1,2,56,21,GMT,1071,A,1,0,316031048,3.1,1,-123.0512717,49.29762333,31.8,210,8,21
371,P,Dundas,A,2018,5,1,2,56,21,GMT,1072,A,1,0,368013040,9.5,0,-131.1349817,54.52394,349.8,354,0,20
372,P,Newton,A,2018,5,1,2,56,21,GMT,1074,A,3,0,316001269,14.1,1,-123.3110133,48.85977333,30.5,24,0,20
373,P,Annacis,A,2018,5,1,2,56,21,GMT,1076,A,1,0,316003900,1.8,1,-123.03632,49.14393667,275.8,90,8,20
374,P,Parke,B,2018,5,1,2,56,21,GMT,1077,A,3,0,316014836,3.4,0,-123.7622783,49.45955333,21.6,26,0,21
375,P,Bowen,B,2018,5,1,2,56,21,GMT,1079,A,1,0,316005625,0,0,-123.0605333,49.29056333,19.7,511,15,20
376,P,Parke,A,2018,5,1,2,56,21,GMT,1082,A,1,0,367119980,9.2,0,-122.61797,48.68901333,108,511,0,21
377,P,Ozzard,A,2018,5,1,2,56,21,GMT,1084,A,3,0,212125000,13.2,1,-126.3484917,48.466855,95.3,90,0,20
378,P,Calvert,B,2018,5,1,2,56,21,GMT,1085,A,1,0,316005846,1.2,0,-128.927005,51.23140667,240.7,511,15,20
379,P,Hays,A,2018,5,1,2,56,21,GMT,1092,A,1,0,316006722,18.6,1,-130.6318833,54.30899667,91.1,511,0,20
380,P,Texada,A,2018,5,1,2,56,20,GMT,1095,A,1,0,316033783,1.9,0,-124.5611267,49.69815333,334.1,323,0,40
381,P,Dundas,B,2018,5,1,2,56,21,GMT,1099,A,1,0,366919560,0,1,-131.5605417,55.26824167,285.8,121,0,20
382,P,Annacis,B,2018,5,1,2,56,21,GMT,1107,A,1,0,316031266,0,0,-123.1456617,49.20373,201.9,511,15,21
383,P,Ozzard,A,2018,5,1,2,56,21,GMT,1115,A,1,0,229857000,18.1,1,-124.9413667,48.47513333,89.8,88,0,18
384,P,Dundas,A,2018,5,1,2,56,21,GMT,1119,A,1,0,316013397,0.1,0,-130.35575,54.29235,325,115,0,21
385,P,Calvert,B,2018,5,1,2,56,21,GMT,1122,A,1,0,316004328,9.6,1,-127.8889833,51.29228333,193.4,187,0,19
386,P,Annacis,B,2018,5,1,2,56,21,GMT,1131,A,1,0,316023608,11.7,0,-122.926385,49.17434333,198.7,511,15,22
387,P,Ozzard,B,2018,5,1,2,56,21,GMT,1142,A,1,0,316002059,8.6,0,-124.88214,47.93433333,167,165,0,21
388,P,Discovery,B,2018,5,1,2,56,21,GMT,1144,A,1,0,316001271,0,0,-125.0539533,50.10966,20.4,20,0,21
389,P,Hays,A,2018,5,1,2,56,21,GMT,1145,A,1,0,316021595,0,1,-130.27934,54.33138333,144.9,195,0,21
390,P,Texada,B,2018,5,1,2,56,21,GMT,1148,A,1,0,316004659,4.6,0,-124.0133167,49.54466667,137.2,511,0,34
391,P,WestVan,A,2018,5,1,2,56,21,GMT,1152,A,1,0,316022149,0,1,-123.0291833,49.29886667,246.1,179,0,43
392,P,Hays,B,2018,5,1,2,56,21,GMT,1154,A,1,0,316194000,0,1,-130.3545283,54.29862667,162.8,337,4,21
393,P,Dundas,B,2018,5,1,2,56,21,GMT,1159,A,1,0,244128000,19.8,1,-131.0539133,54.31999,281,279,0,22
394,P,Watts,B,2018,5,1,2,56,21,GMT,1160,A,1,0,316033399,8.6,1,-123.47351,49.49975,343.7,341,5,22
395,P,WestVan,A,2018,5,1,2,56,21,GMT,1168,A,1,0,303465000,0.1,0,-123.4553833,48.13717833,223.3,253,0,22
396,P,Annacis,B,2018,5,1,2,56,21,GMT,1169,A,1,0,316024235,7.5,1,-123.8229283,49.144625,84.2,68,11,22
397,P,Texada,B,2018,5,1,2,56,21,GMT,1171,A,1,0,316030627,14.3,1,-124.66187,49.80346833,66.4,65,0,21
398,P,Texada,A,2018,5,1,2,56,21,GMT,1172,A,3,0,316005416,5.7,1,-125.1658017,49.96942333,138.8,134,0,21
399,P,VanInlet,A,2018,5,1,2,56,21,GMT,1173,A,1,0,309653000,18.4,1,-132.7181833,53.0279,332,330,0,19
400,P,Dundas,A,2018,5,1,2,56,21,GMT,1175,A,1,0,366810080,5.9,1,-132.2218033,54.68375167,280.9,511,0,22
401,P,WestVan,B,2018,5,1,2,56,21,GMT,1180,A,3,0,354931000,0,0,-123.1548167,49.0157,219,212,5,20
402,P,Annacis,B,2018,5,1,2,56,21,GMT,1183,A,3,0,316018634,1.6,0,-123.0018333,49.19166667,133.7,97,0,22
403,P,Ozzard,B,2018,5,1,2,56,21,GMT,1184,A,3,0,311834000,11.7,1,-125.6541833,48.43055,83,83,0,19
404,P,WestVan,B,2018,5,1,2,56,22,GMT,1188,A,1,0,316011504,9.3,0,-123.50986,49.15238333,294.7,289,0,22
405,P,Annacis,B,2018,5,1,2,56,22,GMT,1193,A,1,0,316005651,0,0,-122.9108217,49.199865,253.5,511,15,21
406,P,Annacis,B,2018,5,1,2,56,22,GMT,1206,A,1,0,316001266,0,1,-123.8593833,49.17788333,193.9,96,0,21
407,P,Helmcken,B,2018,5,1,2,56,21,GMT,1207,A,1,0,316011982,0,0,-123.37574,48.43025,324.7,511,15,22
408,P,AlertBay,A,2018,5,1,2,56,22,GMT,1215,A,1,0,316009248,0,1,-127.032005,50.64199667,327.2,511,0,22
409,P,Helmcken,A,2018,5,1,2,56,21,GMT,1220,A,1,0,369950000,2.9,0,-123.0278267,48.24681167,275.9,511,15,21
410,P,Newton,A,2018,5,1,2,56,21,GMT,1222,A,1,0,316034095,0,0,-123.3707067,48.42147667,179.2,204,0,20
411,P,AlertBay,B,2018,5,1,2,56,22,GMT,1223,A,1,0,316002764,0,0,-127.4855917,50.70933833,191.9,511,7,22
412,P,Annacis,A,2018,5,1,2,56,22,GMT,1224,A,1,0,316011746,5.6,0,-123.8564083,49.20912333,67.9,68,0,23
413,P,WestVan,B,2018,5,1,2,56,22,GMT,1225,A,3,0,316014621,3.7,0,-123.0842617,49.30894333,34.4,34,0,23
414,P,Ozzard,B,2018,5,1,2,56,22,GMT,1227,A,1,0,538004288,11.2,1,-124.923545,48.52427667,268.4,270,0,39
415,P,Cumshewa,B,2018,5,1,2,56,22,GMT,1234,A,1,0,316006786,8.6,0,-130.2168367,53.74890333,6.6,511,15,22
